bestfoodyn,etc,foodCost,foodMaterial,foodNm,lsttmAltrDttm,premiumyn,recommendyn,routeCd,routeNm,seasonMenu,seq,stdRestCd,stdRestNm,svarAddr
N,,9500,,약돌돼지제육뚝배기,2024-05-07,N,Y,400,평택제천선,4,7516,331,안성맞춤(평택)휴게소,경기 안성시 서운면신능리 51-16 외 23필지
N,,9500,,돌솥곤드레비빔밥,2024-05-07,N,N,400,평택제천선,4,8244,331,안성맞춤(평택)휴게소,경기 안성시 서운면신능리 51-16 외 23필지
N,,10000,,청풍명월국밥,2024-05-07,N,N,400,평택제천선,4,10207,331,안성맞춤(평택)휴게소,경기 안성시 서운면신능리 51-16 외 23필지
Y,"안성관내 대표 맛집 입점
100년가게 등재",10000,,그때그집돼지수육국밥,2024-05-07,Y,Y,400,평택제천선,4,10212,331,안성맞춤(평택)휴게소,경기 안성시 서운면신능리 51-16 외 23필지
N,,6500,,김치우동,2024-05-07,N,N,400,평택제천선,4,10215,331,안성맞춤(평택)휴게소,경기 안성시 서운면신능리 51-16 외 23필지
N,,6500,,옛날짜장면,2024-05-07,N,N,400,평택제천선,4,10217,331,안성맞춤(평택)휴게소,경기 안성시 서운면신능리 51-16 외 23필지
N,,5000,,유부초밥,2024-05-07,N,N,400,평택제천선,4,11546,331,안성맞춤(평택)휴게소,경기 안성시 서운면신능리 51-16 외 23필지
N,,5000,,유부초밥,2024-05-07,N,N,400,평택제천선,4,11547,331,안성맞춤(평택)휴게소,경기 안성시 서운면신능리 51-16 외 23필지
N,,10000,,유부초밥+유부우동,2024-05-07,N,N,400,평택제천선,4,11566,331,안성맞춤(평택)휴게소,경기 안성시 서운면신능리 51-16 외 23필지
N,,7000,,실속짜장덮밥,2024-05-07,N,N,400,평택제천선,4,11746,331,안성맞춤(평택)휴게소,경기 안성시 서운면신능리 51-16 외 23필지
N,휴라면 (Expressway Rest area Ramen),4000,,휴라면,2024-05-07,N,Y,400,평택제천선,4,7797,333,안성맞춤(제천)휴게소,경기 안성시 서운면신능리 51-11 외 29필지
N,실속라면,3500,,실속라면,2024-05-07,N,N,400,평택제천선,4,7798,333,안성맞춤(제천)휴게소,경기 안성시 서운면신능리 51-11 외 29필지
N,해장라면,6500,,해장라면,2024-05-07,N,N,400,평택제천선,4,7800,333,안성맞춤(제천)휴게소,경기 안성시 서운면신능리 51-11 외 29필지
N,떡라면,6000,,떡라면,2024-05-07,N,N,400,평택제천선,4,7801,333,안성맞춤(제천)휴게소,경기 안성시 서운면신능리 51-11 외 29필지
N,치즈라면,6000,,치즈라면,2024-05-07,N,N,400,평택제천선,4,7802,333,안성맞춤(제천)휴게소,경기 안성시 서운면신능리 51-11 외 29필지
N,라면주먹밥정식,7000,,라면주먹밥정식,2024-05-07,N,N,400,평택제천선,4,7804,333,안성맞춤(제천)휴게소,경기 안성시 서운면신능리 51-11 외 29필지
N,유부우동,6000,,유부우동,2024-05-07,N,N,400,평택제천선,4,10205,333,안성맞춤(제천)휴게소,경기 안성시 서운면신능리 51-11 외 29필지
N,김치우동,6000,,김치우동,2024-05-07,N,N,400,평택제천선,4,10206,333,안성맞춤(제천)휴게소,경기 안성시 서운면신능리 51-11 외 29필지
N,어묵우동,7000,,어묵우동,2024-05-07,N,N,400,평택제천선,4,10208,333,안성맞춤(제천)휴게소,경기 안성시 서운면신능리 51-11 외 29필지
N,냉모밀,8000,,냉모밀,2024-05-07,N,N,400,평택제천선,s,10209,333,안성맞춤(제천)휴게소,경기 안성시 서운면신능리 51-11 외 29필지
N,안성시 백년가게 그때그집 수육국밥을 휴게소에 입점 판매 중,9000,,백년가게수육국밥,2024-05-07,Y,Y,400,평택제천선,4,10214,333,안성맞춤(제천)휴게소,경기 안성시 서운면신능리 51-11 외 29필지
N,,10500,,해물순두부찌개&가마솥밥,2024-05-07,N,N,400,평택제천선,4,10216,333,안성맞춤(제천)휴게소,경기 안성시 서운면신능리 51-11 외 29필지
N,영양솥밥정식,10000,,영양솥밥정식,2024-05-07,N,N,400,평택제천선,4,10218,333,안성맞춤(제천)휴게소,경기 안성시 서운면신능리 51-11 외 29필지
N,남원추어탕&가마솥밥,11000,,남원추어탕&가마솥밥,2024-05-07,N,N,400,평택제천선,4,10219,333,안성맞춤(제천)휴게소,경기 안성시 서운면신능리 51-11 외 29필지
N,하계메뉴 도토리냉묵밥,9000,,도토리냉묵밥,2024-05-07,N,N,400,평택제천선,s,10220,333,안성맞춤(제천)휴게소,경기 안성시 서운면신능리 51-11 외 29필지
N,통등심돈가스,12000,,통등심돈가스,2024-05-07,N,N,400,평택제천선,4,10221,333,안성맞춤(제천)휴게소,경기 안성시 서운면신능리 51-11 외 29필지
N,치즈돈가스,11000,,치즈돈가스,2024-05-07,N,N,400,평택제천선,4,10222,333,안성맞춤(제천)휴게소,경기 안성시 서운면신능리 51-11 외 29필지
N,함박스테이크,10500,,함박스테이크,2024-05-07,N,N,400,평택제천선,4,10223,333,안성맞춤(제천)휴게소,경기 안성시 서운면신능리 51-11 외 29필지
Y,전지적참견시점 이영자가 먹은 안성맞춤한우국밥,11000,,안성맞춤한우국밥,2024-05-07,N,N,400,평택제천선,4,10224,333,안성맞춤(제천)휴게소,경기 안성시 서운면신능리 51-11 외 29필지
Y,2022년 도로공사 EX푸드에 선정 된 한우불고기비빔밥,10000,,한우불고기비빔밥,2024-05-07,N,N,400,평택제천선,4,10225,333,안성맞춤(제천)휴게소,경기 안성시 서운면신능리 51-11 외 29필지
N,매콤낙지비빔밥,11500,,매콤낙지비빔밥,2024-05-07,N,N,400,평택제천선,4,10226,333,안성맞춤(제천)휴게소,경기 안성시 서운면신능리 51-11 외 29필지
N,오징어제육볶음정식,11500,,오징어제육볶음정식,2024-05-07,N,N,400,평택제천선,4,10227,333,안성맞춤(제천)휴게소,경기 안성시 서운면신능리 51-11 외 29필지
N,청풍명월국밥,10000,,청풍명월국밥,2024-05-07,Y,Y,400,평택제천선,4,10230,333,안성맞춤(제천)휴게소,경기 안성시 서운면신능리 51-11 외 29필지
N,돈육김치찌개,9500,,돈육김치찌개,2024-05-07,N,N,400,평택제천선,4,10231,333,안성맞춤(제천)휴게소,경기 안성시 서운면신능리 51-11 외 29필지
N,실속상품 콩나물국밥,6500,,콩나물국밥,2024-05-07,N,Y,400,평택제천선,4,10232,333,안성맞춤(제천)휴게소,경기 안성시 서운면신능리 51-11 외 29필지
Y,,7000,,꼬치어묵우동,2024-05-07,N,Y,1000,수도권제1순환선,4,10199,336,서하남행복드림쉼터,경기 하남시 춘궁동212
Y,,9000,,육개장,2024-05-07,N,N,1000,수도권제1순환선,4,10200,336,서하남행복드림쉼터,경기 하남시 춘궁동212
N,,8000,,새우볶음밥,2024-05-07,N,N,1000,수도권제1순환선,4,10201,336,서하남행복드림쉼터,경기 하남시 춘궁동212
N,,6000,,일품짜장면,2024-05-07,N,N,1000,수도권제1순환선,4,10202,336,서하남행복드림쉼터,경기 하남시 춘궁동212
Y,.,9500,.,행담도소고기국밥,2024-05-07,N,Y,150,서해안선,4,1914,341,행담도휴게소,충남 당진군 신평면매산리 513
N,.,9500,.,차돌된장찌개,2024-05-07,N,Y,150,서해안선,4,6461,341,행담도휴게소,충남 당진군 신평면매산리 513
N,.,9500,.,얼큰만두순두부찌개,2024-05-07,N,N,150,서해안선,4,6462,341,행담도휴게소,충남 당진군 신평면매산리 513
N,.,9500,.,돼지고기김치찌개,2024-05-07,N,N,150,서해안선,4,6463,341,행담도휴게소,충남 당진군 신평면매산리 513
N,.,9500,.,전주양반비빔밥,2024-05-07,N,Y,150,서해안선,4,6468,341,행담도휴게소,충남 당진군 신평면매산리 513
N,.,11000,.,추억의더블돈가스,2024-05-07,N,N,150,서해안선,4,6469,341,행담도휴게소,충남 당진군 신평면매산리 513
N,.,11000,.,모짜렐라치즈돈가스,2024-05-07,N,N,150,서해안선,4,6470,341,행담도휴게소,충남 당진군 신평면매산리 513
N,.,11000,.,돈가스오므라이스,2024-05-07,N,N,150,서해안선,4,6472,341,행담도휴게소,충남 당진군 신평면매산리 513
N,.,8000,.,새우튀김우동,2024-05-07,N,N,150,서해안선,4,6476,341,행담도휴게소,충남 당진군 신평면매산리 513
N,.,7500,.,꼬치어묵우동,2024-05-07,N,N,150,서해안선,4,6477,341,행담도휴게소,충남 당진군 신평면매산리 513
N,.,8000,.,떡만두라면&충무김밥세트,2024-05-07,N,N,150,서해안선,4,6478,341,행담도휴게소,충남 당진군 신평면매산리 513
N,.,8000,.,계란라면&충무김밥세트,2024-05-07,N,Y,150,서해안선,4,6479,341,행담도휴게소,충남 당진군 신평면매산리 513
Y,,13000,,행담도휴게소정식,2024-05-07,Y,N,150,서해안선,4,11427,341,행담도휴게소,충남 당진군 신평면매산리 513
N,,11000,,불고기돌솥비빔밥,2024-05-07,N,N,150,서해안선,w,11526,341,행담도휴게소,충남 당진군 신평면매산리 513
N,,11000,,매생이 떡만둣국반상,2024-05-07,N,N,150,서해안선,w,11527,341,행담도휴게소,충남 당진군 신평면매산리 513
N,,7000,,잔치국수,2024-05-07,N,N,150,서해안선,4,11528,341,행담도휴게소,충남 당진군 신평면매산리 513
N,,12000,,소불고기덮밥,2024-05-07,N,Y,150,서해안선,w,11529,341,행담도휴게소,충남 당진군 신평면매산리 513
N,,11000,,행담도고추장불고기덮밥,2024-05-07,N,N,150,서해안선,4,12073,341,행담도휴게소,충남 당진군 신평면매산리 513
N,,9500,,냉이바지락된장찌개,2024-05-07,N,N,150,서해안선,w,12074,341,행담도휴게소,충남 당진군 신평면매산리 513
N,,11000,,돈가스카레덮밥,2024-05-07,N,N,150,서해안선,4,12076,341,행담도휴게소,충남 당진군 신평면매산리 513
N,,10000,,우동미니돈가스세트,2024-05-07,N,N,150,서해안선,4,12078,341,행담도휴게소,충남 당진군 신평면매산리 513
N,,10500,,교동짬뽕,2024-05-07,N,N,150,서해안선,4,12086,341,행담도휴게소,충남 당진군 신평면매산리 513
N,,12500,,교동소고기짬뽕,2024-05-07,N,N,150,서해안선,4,12087,341,행담도휴게소,충남 당진군 신평면매산리 513
N,,8000,,교동옛날짜장면,2024-05-07,N,N,150,서해안선,4,12088,341,행담도휴게소,충남 당진군 신평면매산리 513
N,,11000,,교동짬짜면,2024-05-07,N,N,150,서해안선,4,12089,341,행담도휴게소,충남 당진군 신평면매산리 513
N,,8000,,교동짜장밥,2024-05-07,N,N,150,서해안선,4,12090,341,행담도휴게소,충남 당진군 신평면매산리 513
N,,10500,,교동순두부짬뽕밥,2024-05-07,N,N,150,서해안선,4,12091,341,행담도휴게소,충남 당진군 신평면매산리 513
N,하행 고메브릿지,13000,,한우소머리국밥,2024-05-07,N,N,150,서해안선,4,12092,341,행담도휴게소,충남 당진군 신평면매산리 513
N,하행 고메브릿지,9800,,만두곰탕,2024-05-07,N,N,150,서해안선,4,12093,341,행담도휴게소,충남 당진군 신평면매산리 513
N,하행 고메브릿지,9800,,사골설렁탕,2024-05-07,N,N,150,서해안선,4,12094,341,행담도휴게소,충남 당진군 신평면매산리 513
N,하행 고메브릿지,9800,,나주곰탕,2024-05-07,N,N,150,서해안선,4,12095,341,행담도휴게소,충남 당진군 신평면매산리 513
N,하행 고메브릿지,9500,,순대국밥,2024-05-07,N,N,150,서해안선,4,12096,341,행담도휴게소,충남 당진군 신평면매산리 513
N,하행 고메브릿지,9000,,얼큰우거지국밥,2024-05-07,N,N,150,서해안선,4,12097,341,행담도휴게소,충남 당진군 신평면매산리 513
N,100g짜리 큰 꼬치 어묵으로 바뀐 100꼬치어묵우동입니다~,6500,,꼬치어묵우동,2024-05-07,N,N,10,경부선,4,410,342,김천(부산)휴게소,경북 김천시 농소면신촌리 730-2
N,다진 소고기를 볶아 계란후라이와 여러가지 야채를 함께 비벼먹는 소고기비빔밥입니다.,9500,,소고기비빔밥(공기밥),2024-05-07,N,Y,10,경부선,4,3167,342,김천(부산)휴게소,경북 김천시 농소면신촌리 730-2
N,,6500,,버섯된장찌개(공기밥),2024-05-07,N,N,10,경부선,4,3176,342,김천(부산)휴게소,경북 김천시 농소면신촌리 730-2
Y,,10000,,대구궁중육개장(영양솥밥),2024-05-07,Y,Y,10,경부선,4,3177,342,김천(부산)휴게소,경북 김천시 농소면신촌리 730-2
N,보들보들한 유부가 듬뿍 올라 간 유부가득우동입니다.,6000,,유부우동,2024-05-07,N,N,10,경부선,4,3182,342,김천(부산)휴게소,경북 김천시 농소면신촌리 730-2
N,"떡, 만두, 라면을 한 자리에. 떡과 만두와 라면이 어우러지는 조화. 떡만두라면입니다",5000,,떡만두라면,2024-05-07,N,N,10,경부선,4,3188,342,김천(부산)휴게소,경북 김천시 농소면신촌리 730-2
N,"매울 辛, 한국인이 사랑하는 신라면을 끓여드립니다.",4500,,(辛)신라면,2024-05-07,N,N,10,경부선,4,3191,342,김천(부산)휴게소,경북 김천시 농소면신촌리 730-2
N,풍부한 건더기가 들어있는 실속상품. 휴라면입니다.,4000,,ex-라면,2024-05-07,N,N,10,경부선,4,3192,342,김천(부산)휴게소,경북 김천시 농소면신촌리 730-2
N,"보들보들한 순두부가 오징어, 조개, 게, 새우 등 해물과 만났다. 날계란을 톡~터트려서 같이 먹으면 최고~^^",8500,,해물순두부찌개(공기밥),2024-05-07,N,N,10,경부선,4,5307,342,김천(부산)휴게소,경북 김천시 농소면신촌리 730-2
N,,5500,,떡만두라면정식,2024-05-07,N,N,10,경부선,4,6762,342,김천(부산)휴게소,경북 김천시 농소면신촌리 730-2
N,칼칼한 국물에 고소한 돼지고기가 곁들여진 김천휴게소만의 신메뉴!,10000,"돼지고기, 감자,애호박, 양파, 고춧가루, 마늘 등",촌 돼지찌개(영양솥밥),2024-05-07,Y,Y,10,경부선,4,6918,342,김천(부산)휴게소,경북 김천시 농소면신촌리 730-2
N,,10000,,동태탕(영양솥밥),2024-05-07,N,N,10,경부선,4,6946,342,김천(부산)휴게소,경북 김천시 농소면신촌리 730-2
N,,10500,,치즈돈가스,2024-05-07,N,N,10,경부선,4,7465,342,김천(부산)휴게소,경북 김천시 농소면신촌리 730-2
N,,9500,,돼지김치찌개(공기밥),2024-05-07,N,N,10,경부선,4,7665,342,김천(부산)휴게소,경북 김천시 농소면신촌리 730-2
N,,10000,,김치제육볶음(공기밥),2024-05-07,N,N,10,경부선,4,8284,342,김천(부산)휴게소,경북 김천시 농소면신촌리 730-2
N,,11500,,남원추어탕(영양솥밥),2024-05-07,N,N,10,경부선,4,8764,342,김천(부산)휴게소,경북 김천시 농소면신촌리 730-2
N,,3500,,THE 착한우동,2024-05-07,N,N,10,경부선,4,9308,342,김천(부산)휴게소,경북 김천시 농소면신촌리 730-2
Y,,11000,,등심왕돈가스,2024-05-07,N,N,10,경부선,4,11186,342,김천(부산)휴게소,경북 김천시 농소면신촌리 730-2
N,,9800,,차돌된장찌개백반,2024-05-07,N,N,100,남해선,4,7468,344,함안(부산)휴게소,경남 함안군 군북면유현리 산 993-6
Y,,9800,,돼지짜글이백반,2024-05-07,N,Y,100,남해선,4,7469,344,함안(부산)휴게소,경남 함안군 군북면유현리 산 993-6
N,,9800,,얼큰순두부찌개백반,2024-05-07,N,Y,100,남해선,4,7470,344,함안(부산)휴게소,경남 함안군 군북면유현리 산 993-6
N,,7900,,남도식옛날돼지고기김치찌개,2024-05-07,N,N,100,남해선,4,7471,344,함안(부산)휴게소,경남 함안군 군북면유현리 산 993-6
Y,,8500,,소고기장터국밥,2024-05-07,N,N,100,남해선,4,7472,344,함안(부산)휴게소,경남 함안군 군북면유현리 산 993-6
N,,8500,,함안식불고기비빔밥,2024-05-07,N,N,100,남해선,4,7473,344,함안(부산)휴게소,경남 함안군 군북면유현리 산 993-6
N,,5500,,실속바지락미역국,2024-05-07,N,N,100,남해선,4,7474,344,함안(부산)휴게소,경남 함안군 군북면유현리 산 993-6
N,,8500,,사골우거지해장국,2024-05-07,N,N,100,남해선,4,7475,344,함안(부산)휴게소,경남 함안군 군북면유현리 산 993-6
N,,500,,계란후라이,2024-05-07,N,N,100,남해선,4,7476,344,함안(부산)휴게소,경남 함안군 군북면유현리 산 993-6
N,,6500,,라면+풀무원얇은피만두,2024-05-07,N,N,100,남해선,4,7477,344,함안(부산)휴게소,경남 함안군 군북면유현리 산 993-6
N,,6000,,삼진어묵꼬치우동,2024-05-07,N,N,100,남해선,4,7478,344,함안(부산)휴게소,경남 함안군 군북면유현리 산 993-6
N,,5500,,얼큰김치우동,2024-05-07,N,N,100,남해선,4,7479,344,함안(부산)휴게소,경남 함안군 군북면유현리 산 993-6
N,,5000,,삼진어묵꼬치라면,2024-05-07,N,N,100,남해선,4,7480,344,함안(부산)휴게소,경남 함안군 군북면유현리 산 993-6
N,,5000,,떡만두라면,2024-05-07,N,N,100,남해선,4,7481,344,함안(부산)휴게소,경남 함안군 군북면유현리 산 993-6
N,,3500,,휴라면,2024-05-07,N,Y,100,남해선,4,7482,344,함안(부산)휴게소,경남 함안군 군북면유현리 산 993-6
N,,8500,,수제등심돈가스,2024-05-07,N,N,100,남해선,4,7483,344,함안(부산)휴게소,경남 함안군 군북면유현리 산 993-6
N,,9500,,치즈돈가스,2024-05-07,N,N,100,남해선,4,7484,344,함안(부산)휴게소,경남 함안군 군북면유현리 산 993-6
N,,9000,,함안산더미돈가스,2024-05-07,N,Y,100,남해선,4,7485,344,함안(부산)휴게소,경남 함안군 군북면유현리 산 993-6
N,,9900,,연애 빠진 치즈돈가스,2024-05-07,N,N,100,남해선,4,7486,344,함안(부산)휴게소,경남 함안군 군북면유현리 산 993-6
